wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
10,4,0,9,18,39,3,9,10,0.66666666699999999,68,1.0,0,0.78378378400000004,0.34999999999999998,1,1,5.7000000000000002,1,0.80000000000000004,0
2,1,0,3,2,1,2,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
7,1,0,11,25,11,9,2,6,0.75,166,1.0,0,0.0,0.5,0,0,21.85714286,1,0.57140000000000002,1
13,1,2,13,72,14,7,6,7,0.52777777799999992,765,1.0,0,0.0,0.29629629600000001,0,0,57.61538462,14,3.4615,1
41,1,0,6,54,516,5,1,41,0.875,507,1.0,0,0.0,0.29756097600000003,0,0,10.95121951,1,0.92679999999999996,0
23,3,0,7,34,137,3,6,21,0.77272727299999999,230,1.0,0,0.66037735799999997,0.40217391299999999,2,6,8.7826086960000005,4,0.95650000000000002,0
4,6,0,12,16,0,1,12,2,0.58333333300000001,109,1.0,1,0.92307692299999999,0.40000000000000002,1,1,25.25,2,1.0,0
5,4,0,12,41,0,1,12,3,0.25,262,1.0,1,0.87096774200000004,0.35999999999999999,1,1,50.799999999999997,1,0.80000000000000004,0
3,1,0,67,3,3,66,2,3,2.0,3,0.0,0,0.0,0.55555555600000006,0,0,0.0,1,1.0,0
3,3,0,4,8,3,1,4,2,1.5,30,0.0,0,0.97222222200000008,0.5,1,2,8.3333333329999988,1,0.33329999999999999,1
18,3,0,8,40,81,1,8,14,0.47058823500000002,218,1.0,0,0.68627450999999995,0.27777777800000003,2,7,11.05555556,2,1.2222,0
2,5,0,4,7,0,2,2,2,0.0,23,1.0,0,0.94999999999999996,0.66666666699999999,0,0,10.0,1,0.5,0
8,2,0,8,31,0,1,7,5,0.14285714300000002,187,1.0,0,0.33333333300000001,0.40476190499999998,1,2,22.25,3,1.625,0
11,1,1,10,16,41,8,2,10,0.88333333299999994,94,0.5,1,0.0,0.32727272699999999,0,0,7.0,1,0.81820000000000004,0
5,3,0,13,20,8,1,12,2,0.5,66,1.0,0,0.93103448300000002,0.47222222200000002,0,0,12.0,1,0.40000000000000002,0
4,3,0,6,16,4,0,6,3,0.66666666699999999,64,1.0,0,0.94594594599999993,0.40000000000000002,1,3,14.75,1,0.5,0
3,1,0,6,8,3,2,4,2,2.0,24,0.0,0,0.0,0.5,0,0,7.0,1,0.66669999999999996,0
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,5,0,4,8,0,1,4,2,0.0,22,1.0,1,0.94999999999999996,0.66666666699999999,0,0,9.5,1,0.5,0
4,1,0,0,8,6,0,0,3,2.0,19,0.0,0,0.0,0.5,0,0,3.75,1,0.75,0
23,1,0,7,33,179,2,7,14,0.89204545499999999,144,1.0,0,0.0,0.18939393899999998,0,0,4.9130434780000005,1,0.91299999999999992,0
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,0,6,12,10,1,5,5,2.0,28,0.0,0,0.978142077,0.59999999999999998,1,1,4.5999999999999996,1,0.80000000000000004,0
5,1,0,0,7,0,0,0,5,0.5,32,1.0,0,0.0,0.46666666700000003,0,0,5.0,1,0.80000000000000004,0
2,1,0,1,7,1,0,1,2,2.0,26,0.0,0,0.0,0.75,0,0,12.0,1,0.5,1
5,1,0,0,7,2,0,0,5,0.625,29,0.5,0,0.0,0.46666666700000003,0,0,4.4000000000000004,1,0.80000000000000004,0
14,3,0,18,34,65,5,17,14,0.61538461499999997,149,1.0,2,0.71794871799999993,0.20000000000000001,0,0,9.5,2,0.85709999999999997,0
8,0,2,8,22,26,3,5,1,0.85714285700000004,108,1.0,0,0.0,0.40000000000000002,0,0,12.375,5,1.875,0
7,1,0,8,38,9,3,5,5,0.5,241,1.0,0,0.0,0.33333333300000001,0,0,33.285714290000001,1,0.71430000000000005,0
2,2,0,6,5,1,5,1,1,2.0,18,0.0,0,0.9411764709999999,1.0,0,0,8.0,1,0.5,0
11,1,2,8,18,47,2,6,8,0.75,94,1.0,1,0.0,0.31168831199999997,0,0,7.3636363639999995,2,1.0,0
2,3,0,3,4,1,1,3,1,2.0,13,0.0,0,0.97222222200000008,0.66666666699999999,1,1,5.5,1,0.5,0
8,1,0,2,28,0,1,1,8,0.14285714300000002,146,1.0,0,0.0,0.40000000000000002,0,0,17.0,4,1.5,0
5,3,0,6,15,0,1,5,5,0.375,50,1.0,1,0.86206896599999994,0.33333333300000001,2,6,8.5999999999999996,2,1.0,0
3,1,0,7,8,0,1,6,3,0.5,39,1.0,0,0.0,0.55555555600000006,0,0,11.33333333,1,0.66669999999999996,0
13,2,0,16,27,36,9,11,10,0.88095238099999995,119,1.0,3,0.56000000000000005,0.185185185,1,1,7.615384615,2,0.92310000000000003,0
3,2,0,3,11,1,1,2,2,0.5,34,1.0,0,0.84615384599999999,0.66666666699999999,1,1,10.0,1,0.66669999999999996,1
20,1,0,33,96,122,6,27,8,0.72631578900000004,930,1.0,4,0.0,0.244019139,0,0,45.0,9,3.25,1
15,1,0,29,76,99,4,25,12,1.0446428569999999,566,0.125,0,0.0,0.202380952,0,0,36.200000000000003,6,2.2667000000000002,0
3,3,0,4,8,0,1,4,1,0.0,26,1.0,1,0.92000000000000004,0.55555555600000006,1,1,7.3333333329999997,1,0.66669999999999996,0
3,1,0,3,6,3,0,3,3,2.0,13,0.0,0,0.0,0.33333333300000001,0,0,3.3333333330000001,1,1.0,0
3,4,1,9,15,3,1,8,1,2.0,52,0.0,0,0.94999999999999996,0.66666666699999999,2,2,16.333333329999999,1,0.66669999999999996,0
5,1,0,3,10,8,1,2,5,0.5,57,1.0,0,0.0,0.29999999999999999,0,0,10.199999999999999,2,1.0,0
10,6,0,13,40,29,1,13,8,0.72222222200000008,182,1.0,1,0.82352941200000007,0.242857143,0,0,16.800000000000001,1,0.90000000000000002,0
3,1,0,7,13,3,0,7,3,2.0,113,0.0,0,0.0,0.53333333299999997,0,0,36.666666669999998,1,0.66669999999999996,0
3,1,0,4,5,3,0,4,3,2.0,12,0.0,0,0.0,0.83333333300000001,0,0,3.0,1,0.66669999999999996,0
7,4,0,6,13,19,1,5,7,0.33333333300000001,46,1.0,0,0.97282608700000006,0.47619047600000003,1,2,5.4285714289999998,1,0.71430000000000005,0
13,1,0,14,49,78,3,12,11,2.0,297,0.0,0,0.0,0.27472527499999999,0,0,21.84615385,4,2.0769000000000002,0
2,5,0,2,6,0,1,1,2,1.0,21,1.0,0,0.94444444400000005,0.75,0,0,8.5,1,0.5,0
33,4,0,16,65,490,4,13,29,0.87890625,352,1.0,3,0.86384976499999999,0.128205128,2,3,9.4242424239999991,4,1.0606,0
26,2,0,14,39,305,5,10,21,0.83999999999999997,208,0.5,0,0.63333333299999994,0.21428571399999999,1,3,6.9230769229999991,1,0.84619999999999995,0
15,1,0,1,18,95,1,0,12,0.28571428600000004,106,1.0,0,0.0,0.37777777799999995,0,0,5.9333333329999993,1,0.93330000000000002,0
5,5,0,6,13,6,4,2,3,0.91666666699999999,67,1.0,0,0.82608695700000001,0.35999999999999999,0,0,11.800000000000001,2,1.0,1
7,2,0,10,15,17,2,9,4,0.66666666699999999,61,1.0,0,0.69999999999999996,0.26190476200000001,1,1,7.4285714289999998,1,0.85709999999999997,0
1,1,0,5,1,0,2,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,3,0,10,24,0,2,10,1,0.5,119,1.0,2,0.88461538500000003,0.4375,1,1,22.199999999999999,3,1.0,1
2,3,0,5,4,1,1,4,1,2.0,9,0.0,0,0.90000000000000002,0.75,1,1,3.5,1,0.5,0
3,0,0,7,11,1,1,6,2,0.5,48,1.0,0,0.0,0.75,0,0,14.66666667,1,0.33329999999999999,0
14,1,0,179,14,91,174,7,14,2.0,14,0.0,0,0.0,0.23809523800000001,0,0,0.0,1,1.0,1
9,1,0,4,24,32,0,4,7,0.6875,112,1.0,1,0.0,0.311111111,0,0,11.222222220000001,2,1.0,0
9,3,0,21,54,0,2,21,2,0.640625,314,1.0,1,0.75,0.28125,1,1,33.0,2,0.88890000000000002,0
12,3,0,15,48,54,4,12,5,0.63636363600000001,239,1.0,0,0.73684210500000002,0.24242424199999998,0,0,18.833333329999999,8,1.75,1
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,0
20,3,0,11,52,128,5,8,14,0.70175438599999995,313,1.0,1,0.68627450999999995,0.19078947399999999,2,5,14.5,4,1.5,0
2,1,0,0,7,1,0,0,1,2.0,22,0.0,0,0.0,0.5,0,0,10.0,2,1.0,0
6,2,0,7,5,9,3,6,6,0.66666666699999999,36,1.0,3,0.86842105299999994,0.44444444399999999,1,20,4.5,1,0.83330000000000004,0
15,1,0,5,32,33,3,2,14,0.59523809500000002,210,1.0,0,0.0,0.226190476,0,0,12.6,3,1.1333,1
4,3,0,2,7,4,2,0,4,2.0,34,0.0,0,0.88235294099999995,0.625,1,3,7.5,2,0.75,0
4,3,0,6,14,0,4,2,4,0.0,52,1.0,0,0.88,0.4375,0,0,11.75,2,1.0,1
3,2,0,9,12,0,0,9,1,0.5,46,1.0,0,0.81818181800000001,0.53333333299999997,1,2,13.66666667,1,0.66669999999999996,0
6,2,0,4,17,0,0,4,4,0.0,80,1.0,0,0.73684210500000002,0.44444444399999999,1,1,12.16666667,3,1.1667000000000001,0
2,2,0,8,8,1,0,8,2,2.0,56,0.0,0,0.66666666699999999,0.59999999999999998,1,1,27.0,6,3.0,0
6,1,0,6,11,0,6,0,6,0.40000000000000002,57,1.0,0,0.0,0.5,0,0,8.0,2,0.83330000000000004,1
10,2,12,24,27,31,19,6,6,0.66666666699999999,162,1.0,1,0.222222222,0.26666666699999997,0,0,15.0,4,1.3,1
6,2,0,4,15,0,3,1,6,0.0,58,1.0,0,0.69230769199999997,0.5,0,0,8.5,1,0.66669999999999996,1
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4,0,0,14,18,4,2,12,2,0.66666666699999999,88,1.0,0,0.0,0.83333333300000001,0,0,20.75,2,0.75,0
8,1,0,8,17,28,2,6,5,2.0,75,0.0,0,0.0,0.41666666700000005,0,0,8.375,3,1.125,0
2,3,0,6,7,0,1,6,2,0.0,24,1.0,1,0.95833333300000001,0.59999999999999998,0,0,10.5,1,0.5,0
3,1,0,5,3,3,2,4,3,2.0,3,0.0,0,0.0,0.77777777799999992,0,0,0.0,1,1.0,0
1,1,0,5,1,0,2,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
18,3,0,15,45,43,3,13,16,0.64705882400000003,251,1.0,1,0.91191709799999998,0.16666666699999999,1,6,12.777777779999999,3,1.2222,0
20,3,0,18,53,126,4,17,14,0.78289473700000001,299,1.0,2,0.75,0.16,1,1,13.550000000000001,2,1.05,0
2,3,0,7,5,0,2,7,2,0.66666666699999999,27,0.66666666699999999,0,0.95454545499999999,0.59999999999999998,0,0,11.0,1,0.5,0
3,1,0,15,3,3,13,2,3,2.0,3,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
4,2,0,4,7,4,3,1,2,0.95833333300000001,100,0.125,8,0.85714285700000004,0.44444444399999999,1,1,22.0,1,0.5,0
1,1,0,274,1,0,273,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,0,7,14,10,1,6,5,2.0,34,0.0,0,0.98395721900000011,0.46666666700000003,2,4,5.7999999999999998,1,0.59999999999999998,0
8,1,0,7,14,10,3,6,8,0.64285714299999996,76,1.0,0,0.0,0.27083333300000001,0,0,8.25,3,1.0,1
18,1,0,10,56,137,0,10,15,0.93529411799999995,319,1.0,0,0.0,0.17647058800000001,0,0,16.166666670000001,3,1.0556000000000001,0
36,1,0,16,52,562,12,4,35,0.93265306099999989,271,1.0,1,0.0,0.21031746000000001,0,0,6.1388888889999995,3,1.0832999999999999,0
15,1,0,18,32,61,3,16,10,0.89010988999999996,189,1.0,1,0.0,0.1875,0,0,10.733333330000001,1,0.86670000000000003,0
4,1,0,3,23,6,0,3,2,2.0,93,0.0,0,0.8125,1.0,1,2,22.25,1,0.75,0
15,1,0,6,59,105,6,1,13,2.0,519,0.0,0,0.0,0.28000000000000003,0,0,33.600000000000001,5,1.5333000000000001,1
6,1,0,7,8,11,1,6,6,0.80000000000000004,28,1.0,1,0.0,0.41666666700000005,0,0,3.3333333330000001,1,0.83330000000000004,0
7,1,0,9,12,21,3,6,7,2.0,35,0.0,0,0.0,0.47619047600000003,0,0,4.0,1,0.85709999999999997,0
2,4,0,7,5,0,4,3,1,0.0,30,1.0,0,0.95652173900000004,0.66666666699999999,1,1,13.5,2,1.0,1
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,23,2,1,23,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,1,0,20,60,0,1,19,7,0.35714285700000004,513,1.0,1,0.0,0.45714285700000001,0,0,62.875,8,2.375,0
14,1,0,10,42,73,0,10,10,0.46153846200000004,192,1.0,0,0.0,0.30612244899999996,0,0,12.57142857,2,1.0713999999999999,0
2,1,0,11,16,1,0,11,2,2.0,46,0.0,0,0.0,0.75,0,0,22.0,1,0.5,0
5,1,0,0,6,6,0,0,5,0.75,24,1.0,0,0.0,0.46666666700000003,0,0,3.3999999999999999,1,0.80000000000000004,0
5,4,0,10,25,8,0,10,3,0.5,145,1.0,1,0.90476190499999998,0.44,2,5,27.800000000000001,1,0.80000000000000004,0
18,1,0,17,76,31,6,13,6,0.77941176499999998,693,0.625,0,0.0,0.22794117600000002,0,0,37.055555560000002,8,2.1111,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
11,2,0,12,34,21,3,11,4,0.86250000000000004,180,1.0,1,0.60869565199999998,0.20000000000000001,1,1,14.636363640000001,3,1.0909,0
1,1,0,167,1,0,166,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
13,1,0,7,45,72,3,4,11,0.83333333300000001,212,1.0,0,0.0,0.106060606,0,0,15.23076923,4,1.0769,0
14,2,0,9,17,85,3,8,14,0.76923076900000009,83,1.0,3,0.71739130400000006,0.303571429,1,20,4.7142857139999998,1,0.92859999999999998,0
3,1,0,4,9,0,1,3,3,0.0,27,1.0,1,0.0,0.55555555600000006,0,0,7.6666666670000003,1,0.66669999999999996,1
1,5,0,2,6,0,1,1,1,2.0,14,1.0,0,1.0,1.0,0,0,12.0,0,0.0,0
2,1,0,3,3,1,3,1,2,2.0,7,0.0,0,0.0,0.66666666699999999,0,0,2.5,1,0.5,0
12,0,1,37,74,28,1,36,9,2.0,566,0.0,0,0.0,0.25694444399999999,0,0,46.166666669999998,6,2.0832999999999999,0
1,2,0,7,4,0,3,5,1,2.0,12,0.0,0,1.0,1.0,0,0,11.0,0,0.0,0
1,1,0,22,1,0,22,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,1,0,4,13,0,3,2,6,0.0,46,1.0,1,0.0,0.44444444399999999,0,0,6.5,1,0.83330000000000004,1
3,1,0,4,19,3,4,0,2,1.5,201,0.0,0,0.0,0.33333333300000001,0,0,61.333333330000002,9,5.6666999999999996,0
3,2,0,8,16,3,1,7,2,2.0,44,0.0,0,0.875,0.75,0,0,13.66666667,1,0.33329999999999999,0
12,1,3,8,25,46,6,7,8,0.45454545499999999,102,0.0,1,0.0,0.226190476,0,0,7.4166666670000003,2,1.1667000000000001,0
4,1,0,2,5,0,1,2,4,0.66666666699999999,28,1.0,2,0.0,0.4375,0,0,5.25,1,0.75,0
